customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00178,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.19,1393.84,No
CUST-00179,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),63.66,4586.96,No
CUST-00180,Male,0,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.58,433.91,No
CUST-00181,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.87,1540.5,No
CUST-00182,Female,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.69,1329.73,Yes
CUST-00183,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),49.59,843.66,No
CUST-00184,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.39,404.99,Yes
CUST-00185,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.07,2089.26,Yes
CUST-00186,Female,1,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,244.38,No
CUST-00187,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.34,433.21,Yes
CUST-00188,Male,0,No,No,39,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,47.88,1860.78,No
CUST-00189,Female,0,Yes,No,33,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,53.9,1786.74,No
CUST-00190,Male,0,No,Yes,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.08,2893.59,Yes
CUST-00191,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,77.31,1945.68,No
CUST-00192,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,275.67,No
CUST-00193,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.7,224.6,No
CUST-00194,Male,0,No,Yes,67,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.4,3943.32,No
CUST-00195,Female,0,No,No,41,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.99,3276.57,Yes
CUST-00196,Female,1,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.39,895.08,No
CUST-00197,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,392.51,No
CUST-00198,Male,1,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,81.37,1032.52,Yes
CUST-00199,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),93.73,1026.47,No
CUST-00200,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),81.48,2188.58,Yes
CUST-00201,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.26,1088.96,No
CUST-00202,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,43.23,181.83,Yes
CUST-00203,Male,1,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.82,3156.22,Yes
CUST-00204,Female,1,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),88.05,4295.8,No
CUST-00205,Male,1,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),55.53,912.45,No
CUST-00206,Female,0,No,No,5,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),85.09,423.36,Yes
CUST-00207,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),75.23,2109.99,No
CUST-00208,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.14,1699.32,No
CUST-00209,Male,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,79.67,1451.0,Yes
CUST-00210,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,84.76,2911.93,No
CUST-00211,Male,0,Yes,No,27,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,84.94,2292.35,No
CUST-00212,Male,0,No,No,33,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,50.75,1699.66,No
CUST-00213,Male,0,No,No,26,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,50.59,1293.57,No
CUST-00214,Male,1,No,Yes,13,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,40.79,535.35,No
CUST-00215,Male,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,45.11,501.81,No
CUST-00216,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,87.35,2188.24,No
CUST-00217,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.73,1139.88,No
CUST-00218,Female,0,Yes,Yes,27,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,60.05,1617.8,No
CUST-00219,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.82,310.46,No
CUST-00220,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,88.26,2474.81,Yes
CUST-00221,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),54.51,1544.55,No
CUST-00222,Female,1,No,Yes,13,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.4,866.8,No
CUST-00223,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),82.22,5939.52,No
CUST-00224,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.66,3863.16,No
CUST-00225,Female,1,Yes,No,22,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.48,1310.9,Yes
CUST-00226,Male,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.16,3590.65,No
CUST-00227,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.88,842.48,Yes
CUST-00228,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.38,1826.12,No
CUST-00229,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1109.86,No
CUST-00230,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.33,2681.18,No
CUST-00231,Female,1,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.33,3223.44,Yes
CUST-00232,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),83.34,1475.75,No
CUST-00233,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),79.93,2024.48,Yes
CUST-00234,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.08,1038.81,No
CUST-00235,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,51.36,766.14,Yes
CUST-00236,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,73.33,5285.68,No
CUST-00237,Female,0,No,No,46,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.39,2297.28,Yes
CUST-00238,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,79.57,1679.6,No
CUST-00239,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.36,796.14,No
CUST-00240,Female,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.51,499.52,No
CUST-00241,Male,0,No,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.58,714.72,No
CUST-00242,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),86.07,322.77,Yes
CUST-00243,Male,0,No,No,35,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.85,3354.6,Yes
CUST-00244,Male,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.76,1645.95,Yes
CUST-00245,Female,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,78.09,4269.4,Yes
CUST-00246,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),48.67,784.04,No
CUST-00247,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,68.41,3747.67,No
CUST-00248,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.45,1516.44,No
CUST-00249,Male,1,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,862.74,No
CUST-00250,Female,1,Yes,No,44,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),73.65,3297.5,No
CUST-00251,Male,1,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,93.58,2229.01,Yes
CUST-00252,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,927.85,No
CUST-00253,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.06,3591.09,No
CUST-00254,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,81.46,2307.45,No
CUST-00255,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.2,125.44,Yes
CUST-00256,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,48.96,1037.57,No
CUST-00257,Female,0,No,No,50,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,65.48,3274.55,No
CUST-00258,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.34,634.2,No
CUST-00259,Male,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,302.5,No
CUST-00260,Male,0,Yes,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.03,1126.17,No
CUST-00261,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),82.57,2344.61,Yes
CUST-00262,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,74.98,881.6,No
CUST-00263,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),80.12,1333.15,No
CUST-00264,Male,0,No,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,60.7,4380.79,No
CUST-00265,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,3.36,Yes
CUST-00266,Female,0,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,485.27,No
CUST-00267,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.56,4246.8,No
CUST-00268,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.79,690.52,Yes
CUST-00269,Male,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.7,443.1,No
CUST-00270,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),81.57,1558.72,Yes
CUST-00271,Female,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,1304.55,No
CUST-00272,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.62,894.87,No
CUST-00273,Female,0,Yes,Yes,39,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.2,2165.57,No
CUST-00274,Male,0,Yes,No,24,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),67.08,1618.92,No
CUST-00275,Female,1,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),52.91,1626.34,No
CUST-00276,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),103.18,1149.36,No
CUST-00277,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,66.15,4753.33,No
CUST-00278,Male,0,No,No,42,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),64.97,2768.9,No
CUST-00279,Female,1,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.26,493.61,No
CUST-00280,Female,0,No,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,75.24,2167.32,No
CUST-00281,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.51,654.73,Yes
CUST-00282,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.82,213.85,No
CUST-00283,Male,0,No,Yes,20,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,68.63,1358.11,No
CUST-00284,Female,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.32,729.57,Yes
CUST-00285,Male,0,Yes,Yes,42,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.57,2283.37,Yes
CUST-00286,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,92.55,733.21,Yes
CUST-00287,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,62.49,729.15,No
CUST-00288,Male,0,No,Yes,46,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.38,2776.69,No
CUST-00289,Female,1,Yes,Yes,30,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,63.95,1930.13,No
CUST-00290,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,87.42,6288.73,No
CUST-00291,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,383.42,No
CUST-00292,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,60.05,1437.09,Yes
CUST-00293,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,76.44,5056.8,Yes
CUST-00294,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,76.93,4250.29,No
CUST-00295,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),67.97,3175.93,No
CUST-00296,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.77,311.82,No
CUST-00297,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,59.19,878.66,No
CUST-00298,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.7,1174.76,No
CUST-00299,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.11,1943.07,Yes
CUST-00300,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.6,1268.08,Yes
CUST-00301,Male,1,No,No,19,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.71,1074.62,Yes
CUST-00302,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,54.26,1366.07,No
CUST-00303,Female,1,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.92,1353.2,No
CUST-00304,Female,0,No,No,63,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,65.05,4125.27,No
CUST-00305,Male,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,81.02,3283.02,No
CUST-00306,Female,0,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.97,160.11,No
CUST-00307,Female,0,Yes,No,58,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,79.66,4599.46,No
CUST-00308,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,85.05,3486.35,No
CUST-00309,Female,0,No,Yes,48,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.36,3330.78,No
CUST-00310,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.95,1371.89,Yes
CUST-00311,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.22,5926.96,No
CUST-00312,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.52,474.07,No
CUST-00313,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,87.88,1227.14,Yes
CUST-00314,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.77,1033.96,No
CUST-00315,Female,0,No,Yes,25,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),53.12,1339.52,No
CUST-00316,Male,0,No,No,40,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.45,2011.32,No
CUST-00317,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.13,1460.33,Yes
CUST-00318,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.95,616.23,No
CUST-00319,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.37,444.83,No
CUST-00320,Female,0,No,No,8,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),80.03,668.31,No
CUST-00321,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.52,3388.2,No
CUST-00322,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),89.73,95.82,No
